Angle,Reflectivity
59.99999999999999,0.9084876451370992
60.15748031496063,0.781083863842319
60.31496062992125,0.7988798342446307
60.47244094488189,0.8369248975223418
60.62992125984251,0.8729101912464555
60.78740157480315,0.8926039655406479
60.94488188976377,0.8470938092711252
61.10236220472441,1.0171360785623813
61.25984251968503,0.8755270407065705
61.41732283464567,0.9037459695365921
61.57480314960629,0.8805128310001716
61.732283464566926,0.8322823037261795
61.88976377952755,0.922111225831585
62.047244094488185,0.8703224618054665
62.20472440944881,0.894748694909654
62.362204724409445,0.9193465824342516
62.51968503937007,0.9284340273164209
62.677165354330704,0.932314554483329
62.834645669291326,0.7936621854242293
62.99212598425196,0.9462246414079614
63.1496062992126,0.9635769908208759
63.30708661417322,0.8879205524951779
63.46456692913386,0.9665654380419529
63.62204724409448,0.9587840638712957
63.77952755905512,0.9183708247239817
63.93700787401574,0.9292698680640671
64.09448818897637,0.9222692048366601
64.251968503937,0.8526372699709365
64.40944881889763,0.7927090875369661
64.56692913385825,0.9665514481114106
64.72440944881889,0.860449482416453
64.88188976377951,0.900605684799586
65.03937007874015,0.9091218594677464
65.19685039370077,0.9426512050443414
65.35433070866141,0.8907067798200511
65.51181102362203,0.9365265620707889
65.66929133858267,0.9408620472089101
65.8267716535433,0.8737735017670571
65.98425196850393,0.8829250928790714
66.14173228346456,0.9412584205334583
66.29921259842519,0.7827604077957538
66.45669291338582,0.8995831193078807
66.61417322834644,0.7909301599606996
66.77165354330708,0.8304408433723243
66.9291338582677,0.8377784613113199
67.08661417322834,0.8895905429126466
67.24409448818896,0.8688219901636831
67.4015748031496,0.9086806713007318
67.55905511811022,0.794470250856019
67.71653543307086,0.781642084443252
67.87401574803148,0.739092006997863
68.03149606299212,0.8309345863891192
68.18897637795274,0.8261208476403764
68.34645669291338,0.7422137210655694
68.50393700787401,0.770219458054375
68.66141732283464,0.7042421675860795
68.81889763779526,0.6956369895065965
68.9763779527559,0.6367869803071116
69.13385826771653,0.5874228834915364
69.29133858267716,0.556366522504379
69.44881889763779,0.5972263530649011
69.60629921259842,0.5122998776596358
69.76377952755905,0.5090403147614955
69.92125984251967,0.41097968477570246
70.07874015748031,0.4423997352065105
70.23622047244093,0.32701409246606034
70.39370078740157,0.34880482790056117
70.5511811023622,0.2518007478287173
70.70866141732283,0.12240504905227881
70.86614173228345,0.16775738745030302
71.02362204724409,0.008518851425720786
71.18110236220473,0.06982030744771141
71.33858267716535,0.08186470043349794
71.49606299212597,0.1070200401223665
71.65354330708661,0.004665693158784465
71.81102362204724,0.01307280593200253
71.96850393700787,0.019728509406471997
72.1259842519685,0.059061457773402756
72.28346456692913,0.03404406656101396
72.44094488188976,0.06738009894855113
72.59842519685039,0.13526915454455388
72.75590551181102,0.09949679676833917
72.91338582677164,0.22276851463742103
73.07086614173228,0.16825234021216687
73.2283464566929,0.2317005430870067
73.38582677165354,0.21096238656928107
73.54330708661416,0.20646972414414622
73.7007874015748,0.3103357523122393
73.85826771653542,0.3212184581900361
74.01574803149606,0.3543802556520387
74.17322834645668,0.37156197347746767
74.33070866141732,0.39033333897665734
74.48818897637796,0.4813873278694105
74.64566929133858,0.3207749591036442
74.8031496062992,0.4878662133527144
74.96062992125984,0.4085673606930946
75.11811023622047,0.46182739478854
75.2755905511811,0.47831386131302167
75.43307086614173,0.5339462292764875
75.59055118110236,0.45091624369250066
75.74803149606299,0.5980668178770716
75.90551181102362,0.46056227215452405
76.06299212598425,0.4836204597738325
76.22047244094487,0.5648297454294053
76.37795275590551,0.6384234013277076
76.53543307086613,0.6169751447213874
76.69291338582677,0.6345936533258619
76.8503937007874,0.7000503695208595
77.00787401574803,0.5750511520433914
77.16535433070867,0.7085126829133099
77.32283464566929,0.6776003513786776
77.48031496062991,0.6904953344266305
77.63779527559055,0.6168864331483885
77.79527559055119,0.7272777910068393
77.95275590551181,0.7071933604384621
78.11023622047244,0.6861673750268663
78.26771653543307,0.677584842486951
78.4251968503937,0.6710952478996758
78.58267716535433,0.7735605608976239
78.74015748031496,0.6625055816684381
78.89763779527559,0.6289162935228532
79.05511811023622,0.6809367676719044
79.21259842519684,0.6831710147402902
79.37007874015748,0.7774905670749139
79.5275590551181,0.792995429099286
79.68503937007874,0.7349323343071476
79.84251968503938,0.7701557629153915
80.0,0.8074199496111444
